bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips,transactiondate,County
3.0,4,2923,699962,2001,10176.58,6059,2017-02-08,Orange County
1.0,2,1068,270460,1924,3387.06,6037,2017-02-08,Los Angeles County
2.0,4,1424,444373,1970,5241.06,6111,2017-02-08,Ventura County
2.5,3,2083,920607,1999,10363.48,6059,2017-02-08,Orange County
2.0,4,1337,118569,1958,2094.6,6111,2017-02-08,Ventura County
1.0,2,1195,438368,1926,4760.88,6037,2017-02-08,Los Angeles County
2.0,4,1630,656375,1927,8031.14,6037,2017-02-08,Los Angeles County
2.0,3,1485,427490,1968,5472.72,6037,2017-02-08,Los Angeles County
4.0,4,3105,603986,1999,7757.38,6059,2017-02-08,Orange County
2.0,2,1472,271498,1948,3409.04,6037,2017-02-08,Los Angeles County
1.0,2,1216,197894,1945,2414.2,6059,2017-02-08,Orange County
2.0,2,1865,107645,1952,1574.08,6037,2017-02-08,Los Angeles County
2.0,3,2237,563000,1945,6728.03,6037,2017-02-08,Los Angeles County
4.0,4,2171,681351,1923,8620.56,6037,2017-02-08,Los Angeles County
2.0,3,1124,680411,1954,8644.03,6037,2017-02-08,Los Angeles County
5.0,4,4092,870512,2001,11483.43,6037,2017-02-08,Los Angeles County
2.5,3,1352,377969,1973,4736.74,6059,2017-02-08,Orange County
3.0,4,1877,299914,1988,4585.98,6037,2017-02-08,Los Angeles County
2.5,4,1871,89585,1959,1415.42,6059,2017-02-08,Orange County
2.0,3,1463,270453,1960,3564.18,6037,2017-02-08,Los Angeles County
3.0,4,2440,574500,2001,7659.24,6037,2017-02-08,Los Angeles County
3.0,3,1872,318309,1953,3878.29,6037,2017-02-08,Los Angeles County
2.0,3,1171,350142,1955,4198.88,6059,2017-02-08,Orange County
3.0,4,2359,56757,1958,892.28,6059,2017-02-07,Orange County
3.0,5,2327,105578,1969,2232.81,6037,2017-02-07,Los Angeles County
2.5,3,1913,996562,2014,11038.32,6059,2017-02-07,Orange County
1.0,2,614,108220,2010,1268.72,6111,2017-02-07,Ventura County
2.0,3,1586,1346924,1960,15107.36,6059,2017-02-07,Orange County
2.0,3,1404,183288,1987,2948.57,6037,2017-02-07,Los Angeles County
1.5,3,1197,160080,1965,2172.18,6059,2017-02-07,Orange County
1.0,3,1103,41369,1951,824.24,6037,2017-02-07,Los Angeles County
2.0,4,1450,90186,1955,1126.38,6037,2017-02-07,Los Angeles County
4.5,5,4091,939394,1999,9980.36,6059,2017-02-07,Orange County
3.0,3,2793,761115,1989,8887.35,6037,2017-02-07,Los Angeles County
2.0,4,2454,249940,1920,3084.99,6037,2017-02-07,Los Angeles County
1.0,3,1049,223882,1948,2826.13,6037,2017-02-07,Los Angeles County
2.0,3,1868,377391,1957,4679.41,6037,2017-02-07,Los Angeles County
2.0,3,1286,233688,1963,3073.6,6037,2017-02-07,Los Angeles County
4.0,4,3013,237926,1960,3105.11,6037,2017-02-07,Los Angeles County
3.0,4,2455,653598,2004,9011.5,6037,2017-02-07,Los Angeles County
3.0,4,2763,875000,1989,9766.22,6111,2017-02-07,Ventura County
3.0,4,1991,665000,1959,8166.07,6037,2017-02-07,Los Angeles County
2.0,3,1280,103583,1969,2011.54,6037,2017-02-07,Los Angeles County
2.0,3,1538,789000,1985,8553.46,6059,2017-02-07,Orange County
2.0,3,1972,175376,1965,2388.28,6037,2017-02-07,Los Angeles County
2.0,3,1386,271469,1956,3486.56,6059,2017-02-07,Orange County
2.0,4,1316,49180,1947,1103.59,6037,2017-02-07,Los Angeles County
3.0,3,3382,1278862,1961,15413.48,6037,2017-02-07,Los Angeles County
3.0,4,1986,461551,1968,4702.32,6059,2017-02-07,Orange County
2.0,2,1304,85976,1949,1141.17,6037,2017-02-07,Los Angeles County
3.0,4,2087,468364,1959,5587.74,6059,2017-02-07,Orange County
4.0,4,3888,552709,1977,7708.56,6037,2017-02-07,Los Angeles County
2.5,3,1695,452660,1986,5313.2,6111,2017-02-07,Ventura County
3.0,4,2711,530000,2003,6396.33,6037,2017-02-07,Los Angeles County
2.0,3,1432,92132,1978,1995.28,6037,2017-02-07,Los Angeles County
2.5,4,3256,1041645,1998,11053.62,6111,2017-02-07,Ventura County
2.0,3,2059,628262,1956,7342.4,6037,2017-02-07,Los Angeles County
2.0,4,1256,49652,1972,851.9,6037,2017-02-07,Los Angeles County
1.0,2,688,307455,1945,3676.86,6059,2017-02-07,Orange County
1.0,2,1405,52146,1914,684.76,6037,2017-02-07,Los Angeles County
2.5,3,1376,403678,1986,4880.9,6111,2017-02-07,Ventura County
2.0,3,1236,73633,1950,1370.82,6037,2017-02-07,Los Angeles County
2.0,5,2265,1167142,1950,13014.83,6037,2017-02-07,Los Angeles County
3.0,3,1880,286772,1988,3578.93,6037,2017-02-07,Los Angeles County
4.0,5,4343,689780,1976,8132.36,6037,2017-02-07,Los Angeles County
1.0,3,970,82128,1911,1135.86,6037,2017-02-07,Los Angeles County
2.5,4,2387,964487,1986,10113.62,6111,2017-02-07,Ventura County
1.0,3,1063,41582,1944,584.41,6037,2017-02-07,Los Angeles County
2.0,2,926,365598,1926,4230.88,6059,2017-02-07,Orange County
3.0,5,2758,235996,1970,2511.56,6111,2017-02-07,Ventura County
4.0,6,6580,1451126,1947,17885.88,6037,2017-02-07,Los Angeles County
2.0,3,1634,1408325,1954,17247.76,6037,2017-02-07,Los Angeles County
3.0,3,2976,542955,1995,6691.82,6037,2017-02-07,Los Angeles County
5.0,6,4209,1439000,1996,17720.97,6037,2017-02-07,Los Angeles County
1.0,1,576,15476,1922,691.74,6037,2017-02-07,Los Angeles County
1.0,2,1515,84553,1942,1345.74,6037,2017-02-07,Los Angeles County
3.0,5,1806,172094,1963,2265.32,6059,2017-02-07,Orange County
4.0,4,3120,644101,1977,7916.68,6037,2017-02-07,Los Angeles County
2.0,4,1654,84769,1964,1149.44,6059,2017-02-07,Orange County
2.0,3,1485,523639,1973,6237.4,6059,2017-02-07,Orange County
3.0,2,1809,335130,1955,4243.79,6037,2017-02-07,Los Angeles County
3.0,4,2743,185680,2003,3169.59,6037,2017-02-07,Los Angeles County
2.0,2,1116,394932,1973,5943.3,6059,2017-02-07,Orange County
2.0,5,1450,450000,1952,5652.32,6037,2017-02-07,Los Angeles County
2.5,4,2243,492806,1968,5744.04,6059,2017-02-07,Orange County
2.0,4,2411,380951,1958,4884.91,6037,2017-02-07,Los Angeles County
2.0,3,1244,354626,1957,4456.98,6037,2017-02-07,Los Angeles County
2.0,2,1385,543655,1956,5891.98,6059,2017-02-07,Orange County
2.5,3,1266,559030,1989,5604.86,6059,2017-02-07,Orange County
2.0,4,1405,220713,1954,2965.7,6059,2017-02-07,Orange County
2.0,3,1643,107231,1935,1317.73,6037,2017-02-07,Los Angeles County
2.0,3,1120,500395,1975,5082.36,6059,2017-02-07,Orange County
1.0,4,1575,227666,1906,2663.26,6059,2017-02-07,Orange County
3.0,4,1693,651601,1953,7988.8,6037,2017-02-07,Los Angeles County
2.5,4,2046,388358,1992,4843.96,6059,2017-02-07,Orange County
2.0,3,1461,442097,1954,5417.86,6037,2017-02-07,Los Angeles County
2.5,3,1804,716000,1987,7861.8,6059,2017-02-07,Orange County
1.0,3,981,250062,1950,3036.45,6037,2017-02-07,Los Angeles County
3.0,4,2510,427144,1969,5326.19,6037,2017-02-07,Los Angeles County
2.0,4,2247,166995,1963,2171.28,6059,2017-02-07,Orange County
3.0,4,2758,700000,2005,9412.12,6059,2017-02-07,Orange County
2.0,4,2221,418439,1985,4409.66,6111,2017-02-07,Ventura County
1.0,3,1208,218668,1951,2730.63,6037,2017-02-07,Los Angeles County
1.0,2,736,319979,1941,3904.37,6037,2017-02-07,Los Angeles County
2.5,4,1951,315867,1977,3704.02,6059,2017-02-07,Orange County
3.0,4,2790,271000,2005,6018.35,6037,2017-02-07,Los Angeles County
1.0,2,744,30594,1948,562.5,6037,2017-02-07,Los Angeles County
2.0,2,1035,546468,1951,6629.13,6037,2017-02-07,Los Angeles County
2.0,3,1536,186395,1986,2862.15,6037,2017-02-07,Los Angeles County
1.0,3,1454,582753,1930,7080.57,6037,2017-02-07,Los Angeles County
1.0,2,765,209175,1949,2994.04,6037,2017-02-07,Los Angeles County
2.0,2,1618,91583,1976,1236.16,6059,2017-02-07,Orange County
2.0,3,1581,522944,1964,5954.54,6059,2017-02-07,Orange County
3.0,4,2164,440098,1999,5139.88,6111,2017-02-07,Ventura County
3.0,4,2090,378741,1969,4524.88,6037,2017-02-07,Los Angeles County
3.0,3,2315,149630,1945,2174.64,6037,2017-02-07,Los Angeles County
2.0,4,1753,142958,1991,3278.56,6037,2017-02-07,Los Angeles County
3.0,3,2768,151340,1951,2373.63,6037,2017-05-31,Los Angeles County
3.0,3,2768,151340,1951,2373.63,6037,2017-02-07,Los Angeles County
1.0,5,2908,245375,1904,3189.5,6037,2017-02-07,Los Angeles County
3.0,4,2484,575097,1988,6942.29,6037,2017-02-07,Los Angeles County
1.0,3,936,73047,1956,1275.94,6037,2017-02-07,Los Angeles County
3.0,4,3534,1032000,1996,10799.78,6059,2017-02-07,Orange County
2.0,3,2312,879030,1926,10657.49,6037,2017-02-07,Los Angeles County
3.0,3,1717,106056,1988,2189.32,6037,2017-02-07,Los Angeles County
3.0,4,2286,493941,1979,5850.53,6037,2017-02-07,Los Angeles County
2.0,6,2925,150244,1907,2017.91,6037,2017-02-07,Los Angeles County
1.0,2,1082,64568,1938,967.84,6037,2017-02-07,Los Angeles County
3.0,2,1296,337602,1923,4048.78,6037,2017-02-07,Los Angeles County
3.0,4,1950,465372,1954,5389.32,6059,2017-02-07,Orange County
1.0,2,676,220000,1922,2764.63,6037,2017-02-07,Los Angeles County
2.0,2,1613,75983,1937,1225.12,6037,2017-02-07,Los Angeles County
1.0,2,1070,554000,1910,6633.4,6037,2017-02-07,Los Angeles County
2.0,3,1134,59967,1985,906.15,6037,2017-02-07,Los Angeles County
2.0,3,1073,103722,1983,1922.61,6037,2017-02-07,Los Angeles County
3.0,4,2643,1255000,1997,14363.92,6059,2017-02-07,Orange County
2.0,3,2871,795084,1952,9732.14,6037,2017-02-07,Los Angeles County
3.0,3,1885,331471,1954,4044.77,6037,2017-02-07,Los Angeles County
3.0,4,2655,554302,1953,7020.42,6037,2017-02-07,Los Angeles County
3.0,3,1647,455000,2004,6374.35,6037,2017-02-07,Los Angeles County
3.5,4,2879,663000,1995,6995.12,6111,2017-02-07,Ventura County
2.0,4,2211,770000,1954,9307.1,6037,2017-02-07,Los Angeles County
2.5,4,2311,754000,2002,10643.98,6059,2017-02-07,Orange County
3.0,3,2067,1236552,1923,14228.0,6037,2017-02-07,Los Angeles County
2.0,3,1405,73254,1972,1174.71,6037,2017-02-07,Los Angeles County
3.0,4,2211,330461,1977,4000.38,6059,2017-02-07,Orange County
1.0,1,621,177149,1952,2438.05,6037,2017-02-07,Los Angeles County
3.0,3,1689,99490,1963,1245.72,6037,2017-02-07,Los Angeles County
2.0,3,1478,217013,1986,2981.43,6037,2017-02-07,Los Angeles County
2.0,3,1047,396334,1930,5708.7,6111,2017-02-07,Ventura County
2.0,3,1633,207900,1955,2825.76,6037,2017-02-07,Los Angeles County
6.0,5,6596,770418,1949,9963.91,6037,2017-02-07,Los Angeles County
2.0,3,1340,270458,1958,3713.42,6037,2017-02-07,Los Angeles County
1.0,3,996,59823,1955,1485.09,6037,2017-02-07,Los Angeles County
2.5,3,1410,365284,1973,4454.48,6059,2017-02-07,Orange County
2.0,3,1766,154778,1962,2094.53,6037,2017-02-07,Los Angeles County
1.0,2,881,198907,1984,2493.14,6037,2017-02-07,Los Angeles County
2.0,2,1200,182418,1947,2311.77,6037,2017-02-07,Los Angeles County
2.0,3,1157,360303,1962,4269.22,6037,2017-02-07,Los Angeles County
2.0,4,1398,219976,1961,2815.49,6037,2017-02-07,Los Angeles County
3.0,3,2414,552270,1937,6550.4,6037,2017-02-07,Los Angeles County
2.5,4,2298,429484,1994,4295.48,6059,2017-02-07,Orange County
2.0,3,1971,810000,1966,9083.72,6059,2017-02-07,Orange County
4.0,4,3025,998792,1946,12028.79,6037,2017-02-07,Los Angeles County
1.0,3,1176,283764,1946,3483.79,6037,2017-02-07,Los Angeles County
2.0,3,2111,1417528,1961,17293.53,6037,2017-02-07,Los Angeles County
4.0,4,2284,883309,1969,10066.48,6037,2017-02-07,Los Angeles County
3.0,3,1953,268272,1962,3430.12,6037,2017-02-07,Los Angeles County
3.0,4,2466,1375000,1973,15045.37,6037,2017-02-07,Los Angeles County
3.0,2,1884,341422,1986,3501.46,6059,2017-02-07,Orange County
3.0,3,1492,717000,1959,8186.46,6037,2017-02-07,Los Angeles County
1.0,3,1215,276492,1953,3615.15,6037,2017-02-07,Los Angeles County
3.0,3,1566,157800,1994,2167.0,6037,2017-02-07,Los Angeles County
2.0,4,1348,72066,1948,1075.63,6037,2017-02-07,Los Angeles County
4.0,4,3215,1263004,1950,15388.79,6037,2017-02-07,Los Angeles County
2.0,3,1366,431480,1956,5752.51,6037,2017-02-07,Los Angeles County
3.5,3,2458,427122,1989,4897.34,6059,2017-02-07,Orange County
2.0,3,2018,113148,1965,1554.2,6037,2017-02-07,Los Angeles County
2.5,3,2271,367839,1995,4330.98,6059,2017-02-07,Orange County
1.0,3,1026,422000,1953,4993.49,6037,2017-02-07,Los Angeles County
2.0,3,2220,277276,2001,5008.86,6037,2017-02-06,Los Angeles County
3.0,4,1946,151513,1990,3466.79,6037,2017-02-06,Los Angeles County
2.0,2,1250,559188,1978,5766.38,6059,2017-02-06,Orange County
2.0,3,1838,476404,1928,5895.4,6037,2017-02-06,Los Angeles County
2.0,3,1412,413371,1959,4899.36,6059,2017-02-06,Orange County
1.0,3,1080,672000,1972,7812.12,6059,2017-02-06,Orange County
2.0,3,1453,668648,1965,7600.22,6059,2017-02-06,Orange County
1.0,2,722,371702,1926,4585.49,6037,2017-02-06,Los Angeles County
1.0,1,729,219000,1942,1334.89,6037,2017-02-06,Los Angeles County
1.0,1,896,216000,1945,1602.3,6037,2017-02-06,Los Angeles County
2.0,3,1218,334000,1923,4062.89,6037,2017-02-06,Los Angeles County
2.5,4,2135,702553,1998,7952.52,6059,2017-02-06,Orange County
2.0,4,1756,460710,1972,5398.06,6111,2017-02-06,Ventura County
3.0,5,2851,199813,1964,2595.77,6037,2017-02-06,Los Angeles County
1.0,3,1521,82887,1954,1326.76,6037,2017-02-06,Los Angeles County
1.0,2,1296,204983,1918,2636.65,6037,2017-02-06,Los Angeles County
2.0,4,2442,229993,1995,3418.35,6037,2017-02-06,Los Angeles County
3.0,4,2405,627819,2001,9279.14,6059,2017-02-06,Orange County
2.0,4,1611,64301,1956,1270.23,6037,2017-02-06,Los Angeles County
2.0,3,928,308588,1921,3783.34,6037,2017-02-06,Los Angeles County
2.0,3,1440,136272,1965,1989.21,6037,2017-02-06,Los Angeles County
2.0,3,2154,135385,1952,1778.53,6037,2017-02-06,Los Angeles County
1.0,3,1144,274117,1947,3425.87,6037,2017-02-06,Los Angeles County
2.5,3,1556,703595,1997,9068.24,6059,2017-02-06,Orange County
1.0,2,1043,236034,1952,3769.68,6037,2017-02-06,Los Angeles County
1.0,3,1498,96672,1922,1352.28,6037,2017-02-06,Los Angeles County
1.0,3,1157,56869,1947,979.24,6037,2017-02-06,Los Angeles County
3.0,3,2271,1283628,1924,15446.86,6037,2017-02-06,Los Angeles County
2.0,3,976,206095,1922,2607.07,6037,2017-02-06,Los Angeles County
3.0,4,3885,426478,1959,4514.0,6111,2017-02-06,Ventura County
2.0,4,1950,63943,1923,900.86,6037,2017-02-06,Los Angeles County
3.0,6,2450,420309,1921,5261.39,6037,2017-02-06,Los Angeles County
2.0,4,1314,545000,1953,6729.48,6037,2017-02-06,Los Angeles County
3.5,4,3210,1117339,1989,11969.92,6111,2017-02-06,Ventura County
3.0,4,1538,86311,1948,1271.46,6037,2017-04-04,Los Angeles County
3.0,4,1538,86311,1948,1271.46,6037,2017-02-06,Los Angeles County
2.0,3,1225,443163,1955,5474.24,6037,2017-02-06,Los Angeles County
2.0,4,1482,304269,1915,3804.7,6037,2017-02-06,Los Angeles County
2.0,3,1774,404599,1941,4467.06,6037,2017-02-06,Los Angeles County
4.0,5,3148,670377,1998,6638.8,6059,2017-02-06,Orange County
2.0,3,1180,1192918,1924,14400.25,6037,2017-02-06,Los Angeles County
2.0,4,1440,252269,1963,3092.04,6037,2017-02-06,Los Angeles County
2.0,3,1362,260057,1951,3158.69,6037,2017-02-06,Los Angeles County
2.5,3,2006,522853,1958,6197.78,6059,2017-02-06,Orange County
2.0,4,1250,201600,1967,2437.84,6059,2017-02-06,Orange County
2.0,4,2189,481605,1957,5735.98,6059,2017-02-06,Orange County
2.5,3,1677,610000,1985,6304.02,6059,2017-02-06,Orange County
3.0,2,1541,732639,1987,8317.22,6059,2017-02-06,Orange County
1.5,3,1032,588845,1962,6839.38,6059,2017-02-06,Orange County
1.0,2,909,329690,1952,4320.88,6037,2017-02-06,Los Angeles County
2.5,3,1758,300274,1984,2986.44,6059,2017-02-06,Orange County
3.0,4,1780,137308,1989,2524.52,6037,2017-02-06,Los Angeles County
1.0,2,840,402852,1963,5224.21,6037,2017-02-06,Los Angeles County
2.0,3,1623,77241,1955,1211.74,6037,2017-02-06,Los Angeles County
1.0,2,908,46543,1940,998.14,6037,2017-02-06,Los Angeles County
3.0,4,1733,473306,1957,5621.44,6059,2017-02-06,Orange County
2.0,3,1721,364181,1979,4260.98,6059,2017-02-06,Orange County
2.5,3,1455,206230,1956,2641.02,6059,2017-02-06,Orange County
2.0,4,1840,102681,1969,1525.58,6037,2017-02-06,Los Angeles County
1.0,3,1096,96007,1949,1278.56,6037,2017-02-06,Los Angeles County
4.0,4,2620,556697,1998,6765.56,6059,2017-02-06,Orange County
2.0,4,1272,359839,1960,4139.04,6059,2017-02-06,Orange County
2.0,3,1320,278183,1923,3502.38,6059,2017-02-06,Orange County
2.0,3,1510,87539,1960,1324.22,6059,2017-02-06,Orange County
2.0,3,1560,108271,1957,1550.25,6037,2017-02-06,Los Angeles County
3.0,4,2817,239314,2005,3818.95,6037,2017-02-06,Los Angeles County
2.0,3,2035,389610,1953,4889.13,6037,2017-02-06,Los Angeles County
2.0,3,1032,225996,1971,2711.0,6111,2017-02-06,Ventura County
1.0,3,980,132556,1951,2083.57,6037,2017-02-06,Los Angeles County
3.0,5,4121,341686,2006,6734.45,6037,2017-02-06,Los Angeles County
2.0,3,1192,109019,1953,1551.84,6037,2017-02-06,Los Angeles County
3.0,4,2445,1098181,1977,11873.3,6059,2017-02-06,Orange County
1.0,3,1035,103125,1953,1555.36,6037,2017-02-06,Los Angeles County
2.0,3,1906,347629,1979,4036.22,6059,2017-02-06,Orange County
2.0,3,1467,446127,1925,5242.88,6037,2017-02-06,Los Angeles County
2.0,3,1156,46536,1969,507.52,6111,2017-02-06,Ventura County
2.0,4,2198,552623,1923,6531.06,6059,2017-02-06,Orange County
3.5,3,3648,1193670,1981,13514.56,6059,2017-02-06,Orange County
3.0,4,3272,208722,1960,2636.63,6037,2017-02-06,Los Angeles County
2.0,3,1284,380582,1925,4140.01,6037,2017-02-06,Los Angeles County
1.0,3,1088,279454,1950,3642.12,6037,2017-02-06,Los Angeles County
4.0,4,2399,1360000,1950,16394.83,6037,2017-02-06,Los Angeles County
3.0,5,3473,394597,1972,5022.96,6037,2017-02-06,Los Angeles County
2.5,4,2741,271236,1980,3294.18,6111,2017-02-06,Ventura County
2.0,3,1072,72980,1955,1072.54,6059,2017-02-06,Orange County
2.0,3,1786,46334,1959,797.45,6037,2017-02-06,Los Angeles County
2.0,2,1120,336441,1952,4149.1,6037,2017-02-06,Los Angeles County
3.0,3,2178,594000,1981,6410.76,6059,2017-02-06,Orange County
2.0,3,1736,359830,2001,7114.54,6037,2017-02-06,Los Angeles County
3.0,5,2890,662742,1999,7583.22,6059,2017-02-06,Orange County
2.0,3,1194,143883,1952,1905.15,6037,2017-02-06,Los Angeles County
1.0,3,1452,218988,1927,3109.77,6037,2017-02-06,Los Angeles County
3.0,4,2370,131460,1926,1853.08,6037,2017-02-06,Los Angeles County
2.0,4,1617,478507,1959,5701.3,6059,2017-02-06,Orange County
1.5,4,1213,430000,1954,5158.24,6059,2017-02-06,Orange County
3.0,5,2301,298572,1966,3993.03,6037,2017-02-06,Los Angeles County
2.0,3,1376,281331,1963,3686.18,6059,2017-02-06,Orange County
2.5,3,1804,525775,2003,8706.9,6059,2017-02-06,Orange County
2.0,3,1447,77498,1958,1396.62,6059,2017-02-06,Orange County
1.0,3,1109,450000,1950,5659.45,6037,2017-02-06,Los Angeles County
4.0,5,5707,979346,2002,10529.92,6111,2017-02-06,Ventura County
2.0,3,1316,272793,1976,3270.32,6059,2017-02-06,Orange County
3.0,3,2880,412544,1995,6117.08,6059,2017-02-06,Orange County
1.0,2,720,241000,1946,3415.92,6037,2017-02-06,Los Angeles County
2.0,4,1577,67241,1972,1028.08,6059,2017-02-06,Orange County
1.0,3,1390,53792,1911,848.3,6037,2017-02-06,Los Angeles County
2.0,4,1738,57523,1972,1407.07,6037,2017-02-06,Los Angeles County
1.0,3,1163,302707,1946,3741.38,6037,2017-02-06,Los Angeles County
1.5,3,1148,256249,1971,3134.28,6059,2017-02-06,Orange County
2.0,3,1152,207171,1957,2732.56,6037,2017-02-06,Los Angeles County
1.0,4,1980,154460,1928,2379.86,6037,2017-02-06,Los Angeles County
3.0,4,3005,559367,1995,6814.86,6059,2017-02-06,Orange County
1.5,2,1270,171446,1979,2236.88,6059,2017-02-06,Orange County
2.0,3,1843,72525,1962,1058.04,6059,2017-02-06,Orange County
2.0,3,1088,480000,1955,5556.24,6059,2017-02-06,Orange County
2.5,3,1665,71906,1962,1088.86,6059,2017-02-06,Orange County
3.0,3,1822,500000,1968,6570.85,6037,2017-02-06,Los Angeles County
1.5,3,1235,349290,1958,3883.24,6059,2017-02-06,Orange County
3.0,4,3283,560383,1988,5618.56,6059,2017-02-06,Orange County
3.0,3,3003,1137080,1991,11454.32,6059,2017-02-06,Orange County
2.5,3,1962,326009,1974,3817.08,6059,2017-02-06,Orange County
3.0,3,2301,373300,1975,4291.56,6059,2017-02-06,Orange County
2.0,3,1194,398680,1950,4682.28,6059,2017-02-06,Orange County
2.0,3,1389,208125,1998,3426.24,6037,2017-02-06,Los Angeles County
1.5,3,1339,56294,1956,855.16,6059,2017-02-06,Orange County
1.0,2,636,407000,1925,5468.88,6037,2017-02-06,Los Angeles County
2.0,3,1847,285270,1972,3360.72,6059,2017-02-06,Orange County
5.0,5,4158,1004466,2004,13183.66,6037,2017-02-05,Los Angeles County
3.0,3,2512,108805,1971,1453.52,6059,2017-02-05,Orange County
2.0,5,2504,480000,1959,5909.63,6037,2017-02-05,Los Angeles County
1.5,3,1343,116685,1973,1551.64,6059,2017-02-05,Orange County
3.5,4,3528,978337,2008,11233.78,6059,2017-02-05,Orange County
3.0,5,2344,488173,1996,4888.26,6059,2017-02-05,Orange County
1.0,2,732,17761,1947,714.37,6037,2017-02-05,Los Angeles County
3.0,4,2504,348517,1964,4332.61,6037,2017-02-05,Los Angeles County
2.0,4,1361,256425,1962,3207.06,6059,2017-02-05,Orange County
2.0,3,1941,152294,1972,2805.8,6059,2017-02-05,Orange County
1.0,3,946,376667,1954,4786.96,6059,2017-02-05,Orange County
2.5,3,2085,655000,2001,8323.9,6059,2017-02-05,Orange County
3.0,2,1818,395083,1981,4016.68,6059,2017-02-05,Orange County
2.0,2,1748,637368,1997,6610.34,6059,2017-02-05,Orange County
3.0,4,2728,475963,1984,5426.42,6059,2017-02-05,Orange County
2.0,3,1582,69248,1960,1055.33,6037,2017-02-05,Los Angeles County
1.0,2,1002,239315,1929,2984.88,6037,2017-02-05,Los Angeles County
1.0,3,1040,152344,1924,1907.07,6037,2017-02-05,Los Angeles County
1.5,3,1503,217471,1956,2772.06,6059,2017-02-05,Orange County
3.0,4,2185,269000,2006,4058.79,6037,2017-02-05,Los Angeles County
